n;Bubble Sort;Merge Sort;Busca Sequencial;Busca Binaria
8622;498245300;3433601;9588;81
8623;499174811;3425216;9518;231
8624;496660190;3424084;9628;61
8625;501846104;3429985;9488;250
8626;504739904;3413215;9588;70
8627;503363265;3511930;9598;241
8628;508525365;3449341;9518;70
8629;498619840;3432069;9878;231
8630;499169631;3420627;9488;80
8631;500497737;3454361;9638;210
8632;502692849;3421739;9448;90
8633;500761882;3442758;9588;210
8634;501385301;3428030;9488;70
8635;502422402;3487743;9648;241
8636;504033920;3509904;9688;80
8637;507140269;3461553;9598;241
8638;503154955;3419345;9518;80
8639;504093222;3435926;9557;250
8640;498906396;3443360;9568;70
8641;501175677;3428041;9538;261
8642;501913006;3427320;9628;70
8643;499556134;3450854;9518;251
8644;501081369;3415027;9498;70
8645;498693006;3424224;9769;250
8646;502420729;3431718;9517;80
8647;507603555;3436026;9568;220
8648;503156346;3437568;9678;51
8649;503676821;3428391;9689;230
8650;507512365;3433992;9578;60
8651;502797072;3505867;9578;240
8652;504466839;3423854;9528;70
8653;503283073;3461324;9578;230
8654;504476297;3436256;10119;80
8655;504898667;3443129;9618;280
8656;506518793;3434895;10119;80
8657;506195046;3508171;9608;231
8658;507760879;3508031;9608;80
8659;504667264;3432599;9988;220
8660;502291003;3427219;9508;70
8661;503127520;3431357;9688;230
8662;504515770;3433801;9678;80
8663;504236216;3452577;9618;251
8664;503487733;3438080;9608;81
8665;504602774;3450904;9709;220
8666;510791734;3420948;9568;90
8667;505767344;3465020;9709;240
8668;506165018;3444953;9648;80
8669;506555489;3433812;16631;321
8670;506014496;3442898;9538;80
8671;506604632;3527026;9598;250
8672;509588750;3475711;9708;70
8673;513049842;3445443;9538;231
8674;506240368;3435906;9598;70
8675;503887702;3453779;9658;211
8676;501657894;3431237;9608;60
8677;507540785;3425386;16201;320
8678;506896166;3434443;9488;70
8679;500278331;3436939;9608;231
8680;503025576;3430365;9628;71
8681;499982536;3435324;9558;220
8682;502906212;3415948;9598;90
8683;500259224;3411139;9688;220
8684;503471940;3425177;9648;70
8685;502411575;3437108;9598;231
8686;502785145;3437649;9598;81
8687;510141474;3523360;9698;240
8688;510076571;3444131;9688;70
8689;507758892;3429674;9658;221
8690;505250001;3451315;9628;60
8691;504026038;3437619;9648;190
8692;507694870;3458358;9578;71
8693;511426200;3472815;9718;230
8694;509870997;3441195;9648;70
8695;508007575;3459551;9648;200
8696;508801732;3558876;9869;60
8697;513518879;3444391;9639;230
8698;507836876;3503052;9798;61
8699;506339560;3444762;9538;241
8700;507596817;3444822;9568;70
8701;510371162;3450142;9789;270
8702;508872365;3447738;9668;81
8703;514717032;3466012;9778;231
8704;509571724;3574535;16551;90
8705;512854483;3449251;9618;240
8706;513129088;3525603;9728;60
8707;509675689;3443210;9628;221
8708;510752386;3456805;9618;70
8709;509515719;3486861;9679;240
8710;517563873;3519523;16060;80
8711;521644798;3523519;9699;241
8712;520786750;3850524;9738;81
8713;515398647;3465531;9638;251
8714;513939915;3591728;14848;120
8715;515012493;3478856;9678;231
8716;519499490;3445974;9548;91
8717;518937095;3472995;9608;230
8718;518061675;3528500;9679;60
8719;520456581;3478325;9758;220
8720;513025851;3458177;9598;60
8721;514938285;3566891;9658;241
8722;534579734;3579625;9798;81
8723;525143999;3691395;10048;260
8724;529263727;3512629;9718;70
8725;533651444;3470160;9728;231
8726;522738545;3498442;9959;61
8727;538471512;3632454;10049;230
8728;525270536;3573924;9799;70
8729;512286366;3465551;9578;250
8730;509200806;3478836;9748;70
8731;510782850;3460873;9608;230
8732;513220154;3497441;9899;80
8733;514440711;3449131;9608;251
8734;513063952;3481892;9688;80
8735;519137207;3466663;9628;220
8736;512299730;3485889;9658;70
8737;514548543;3484276;9738;230
8738;523594265;3485419;9708;70
8739;518960285;3475400;9659;230
8740;517233781;3490728;9688;70
8741;516687709;3490267;9738;221
8742;510102865;3635118;9788;70
8743;514992632;3459009;9699;240
8744;511821895;3491650;9718;70
8745;524509900;3550881;17923;331
8746;521732456;3486691;9648;70
8747;517136690;3514463;9748;231
8748;518538414;3566811;9828;90
8749;525312010;3758540;9939;241
8750;525118228;3450093;9598;60
8751;514183767;3504304;9999;240
8752;523673061;3510836;9588;60
8753;517595758;3468857;9628;241
8754;514032373;3516166;9588;60
8755;518495744;3709548;9678;251
8756;511512031;3450193;9578;70
8757;514884420;3634257;9678;240
8758;516212876;3504394;9628;80
8759;522049349;3517138;9728;241
8760;525284587;3517579;10029;70
8761;522933925;3468336;9688;241
8762;521285898;3622215;9858;71
8763;528925147;3546763;10129;231
8764;537585058;3625881;9908;70
8765;552513669;3557633;15279;281
8766;521937148;3664964;9799;80
8767;528254331;3537987;9848;260
8768;520497189;3464529;9648;70
8769;525742446;3563054;9769;260
8770;522120019;3494715;9858;60
8771;515336303;3472704;9708;240
8772;526835563;3568244;9728;71
8773;524746379;3642753;9958;230
8774;541604002;3760012;9969;70
8775;527033883;3500116;9858;240
8776;533989451;3478746;9708;80
8777;525764003;3767407;9808;241
8778;533448237;3495527;9819;60
8779;523232062;3698778;9959;321
8780;520776582;3483314;9728;90
8781;519267036;3492272;9899;240
8782;539629764;3670175;16120;100
8783;538812934;3587149;10009;260
8784;530127926;3505336;10018;170
8785;519717036;3489737;9738;221
8786;521718806;3491339;9728;70
8787;517673038;3491890;9789;260
8788;523328872;3485378;9678;70
8789;528119514;3509123;9719;230
8790;537231652;3796732;15609;120
8791;535721662;3494255;9698;231
8792;529182977;3520193;9809;70
8793;523988215;3511347;9738;240
8794;529095261;3556381;9838;70
8795;526714181;3504444;9738;241
8796;528799028;3503632;9729;80
8797;533918496;3632734;12133;291
8798;528028032;3585245;9798;70
8799;530694966;3531043;9779;241
8800;529111913;3601856;9858;70
8801;528731460;3685403;9838;250
8802;526320874;3528708;15119;90
8803;521051114;3504665;10159;240
8804;534815794;3520044;9688;70
8805;526646704;3780120;9819;240
8806;526650620;3521687;9889;70
8807;532400099;3508111;9748;241
8808;525926825;3518500;9908;71
8809;522464340;3509614;9909;231
8810;526481373;3597929;9758;90
8811;521931121;3526425;9739;260
8812;532690093;3514192;9758;70
8813;532799487;3515725;9738;220
8814;522330958;3522548;9819;60
8815;525080950;3525905;9768;250
8816;527344709;3586278;9929;60
8817;535937925;3535603;9719;240
8818;528644295;3518901;9858;80
8819;536127339;3529902;9739;230
8820;525050391;3497070;9939;80
8821;532162182;4167717;15258;280
8822;548531964;3556561;10209;80
8823;538729733;3534660;9748;250
8824;525156811;3524602;9688;70
8825;525380329;3493414;9799;250
8826;526277769;3505987;9678;70
8827;528310548;3504614;9698;240
8828;531336815;3531094;10029;70
8829;533234930;3544078;9748;241
8830;531516653;3827039;9818;71
8831;527584526;3555440;9779;250
8832;529548505;3554568;9848;71
8833;532591195;3583542;9898;270
8834;527192773;3538959;9748;80
8835;527669243;3578703;9798;250
8836;534140577;3558185;10159;90
8837;532533957;3864047;9939;240
8838;535063223;3804787;9938;71
8839;530311865;3592419;9929;231
8840;535681612;3550430;9788;80
8841;535923644;3538457;9868;240
8842;538137732;3735657;9718;80
8843;531332366;3573904;9938;231
8844;530872704;3548647;9888;70
8845;530622796;3548486;9828;240
8846;525581072;3563885;9919;70
8847;532712400;3520294;9989;240
8848;534254659;3597759;9738;70
8849;531078418;3548096;9728;230
8850;530764722;3588181;9768;81
8851;523166879;3522788;9738;231
8852;525747565;3501238;9839;70
8853;533968260;3581549;9929;271
8854;528520807;3562854;10089;60
8855;526963821;3523259;9738;221
8856;538538110;3584514;9949;70
8857;543613878;3517629;9739;240
8858;533138026;3515214;9818;60
8859;539892988;3687818;10299;241
8860;539150716;3620281;9899;80
8861;539531732;3532236;9778;230
8862;528701484;3532727;9878;70
8863;535906882;3512800;9748;241
8864;530345664;3713256;9839;70
8865;534330929;3533929;10069;230
8866;526020264;3580186;9869;70
8867;527132205;3528208;9919;231
8868;531437960;3687857;9989;80
8869;532234522;3565138;9748;231
8870;530213005;3531104;9848;80
8871;535171633;3582640;9908;260
8872;539778491;3562533;9849;60
8873;537414124;3734345;9748;261
8874;541593440;3522428;9768;90
8875;536641265;3533647;9808;251
8876;537687666;3541524;9878;70
8877;536518164;3574264;9969;240
8878;542217459;3544940;9969;90
8879;537118709;3633014;9839;241
8880;535002005;3542215;9919;70
8881;542092956;3563184;9818;241
8882;544110896;3533719;9888;80
8883;535632764;3546202;9888;260
8884;538496430;3843559;9939;80
8885;541232273;3545070;10118;240
8886;543533744;3690192;9998;80
8887;550056831;3720739;9979;221
8888;537354139;3581238;9798;81
8889;543580981;3547033;9869;230
8890;541785861;3570165;9858;70
8891;545772195;3612125;9948;240
8892;538547223;3551422;9879;70
8893;539949218;3558255;9939;231
8894;540695075;3550761;9848;80
8895;535577831;3616554;9869;241
8896;537417796;3612697;9869;60
8897;536100871;3607086;9768;231
8898;532546393;3615542;9809;70
8899;536764622;3762036;9898;260
8900;541869284;3597228;10099;81
8901;533869250;3545330;10169;241
8902;540482987;3536244;9808;81
8903;532314627;3544870;9819;300
8904;538499592;3575016;9909;90
8905;539586558;3610803;9818;251
8906;538435042;3549599;9789;70
8907;550485631;3709037;9949;230
8908;549511959;3674452;10009;80
8909;541531881;3601325;9938;220
8910;549634066;3562704;9868;81
8911;543008939;3689521;9869;240
8912;546272149;3702475;10179;70
8913;538784685;4097254;9979;231
8914;545956438;3619730;9938;60
8915;540406132;3576329;9938;230
8916;546225522;3586808;9878;70
8917;547343586;3575637;9928;231
8918;538259772;3573023;9989;70
8919;551057190;3574195;9919;240
8920;538107807;3550891;9808;70
8921;553354724;3568654;9888;241
8922;543877353;3566701;9888;70
8923;535871337;3575457;9948;240
8924;548771078;3593430;10049;80
8925;542101227;3553546;9909;251
8926;539909841;3590776;9889;60
8927;544040437;3557343;10039;240
8928;539212214;3565368;9979;70
8929;539148274;3587099;9858;241
8930;539636639;3674763;9928;61
8931;552824940;3568935;9959;261
8932;544861645;3566831;9879;90
8933;539338050;3609010;9879;261
8934;544562815;3588812;10048;60
8935;544259346;3667579;10390;230
8936;541122031;3738212;10049;70
8937;535411294;3558736;9898;241
8938;551691036;3619810;10059;71
8939;546489083;3682898;9999;230
8940;556866540;3549999;9919;70
8941;543862142;3592659;9919;240
8942;537403064;3549999;9959;60
8943;553547511;3539610;9838;241
8944;545051129;3586738;10019;70
8945;538779312;3588681;10069;240
8946;542005303;3560629;9928;90
8947;538120608;3549138;9999;231
8948;537699227;3561270;9949;80
8949;550315900;3582468;9828;231
8950;538486193;3552665;10079;80
8951;545101552;3596326;9949;241
8952;550580825;3588021;9818;70
8953;544352929;3607778;9919;240
8954;538333495;3553155;9858;90
8955;542684474;3608609;9919;250
8956;546277614;3550179;9849;90
8957;540785147;3683530;9838;251
8958;549878629;3598389;9979;70
8959;548595657;3571189;9908;230
8960;549497194;3601826;9919;70
8961;543905832;3576447;9919;230
8962;547809383;3605553;10039;60
8963;540600720;3562372;9888;240
8964;545360335;3559878;9878;80
8965;541814384;3558706;9849;231
8966;549154011;3623617;9959;70
8967;548302125;3579945;9959;221
8968;546868230;3577791;10079;71
8969;552088748;3751597;10369;231
8970;551248804;3635809;10049;61
8971;548680564;3654665;9979;241
8972;547809871;3568694;9878;70
8973;545140122;3591427;9909;231
8974;552602799;3741498;9859;70
8975;550329922;3709509;10049;260
8976;556441039;3555499;9918;81
8977;542805508;3579234;9868;240
8978;546358133;3632904;10008;70
8979;549612548;3551452;9879;240
8980;541387592;3616053;10049;80
8981;544577638;3566509;9888;250
8982;539254637;3559567;9888;60
8983;540487807;3593781;10009;231
8984;552812141;4107803;10119;91
8985;552100398;3653233;10009;231
8986;550730811;3569877;9959;80
8987;541353177;3570057;10008;230
8988;561766402;3621143;9988;80
8989;555900445;3728604;10199;240
8990;552087272;3629067;15008;90
8991;557446499;3607897;9968;230
8992;550963868;3676066;10019;70
8993;550318339;3628386;9969;241
8994;548864395;3631452;10239;70
8995;544499630;3581478;9948;221
8996;546834093;3566470;9919;70
8997;546141735;3566480;9918;221
8998;547261984;4242075;9949;80
8999;551749889;3957081;10069;260
9000;555907917;3578573;9958;60
9001;548175784;3564887;10029;240
9002;561503527;3612256;10049;70
9003;557559791;3596546;9949;241
9004;555331717;3597578;9938;61
9005;555608787;3623867;9999;230
9006;549631942;3582701;9959;80
9007;553442207;3656619;10009;241
9008;551656103;3602598;9989;70
9009;554679174;4091884;10220;240
9010;549302264;3616163;9938;70
9011;548755770;3588321;9928;260
9012;556104183;3576469;10019;80
9013;550443180;3575196;9988;230
9014;543850152;3602336;10019;80
9015;553300452;3572702;9979;200
9016;548036052;3567511;9978;70
9017;550046076;3587119;10259;231
9018;549951399;3567162;10049;80
9019;555886405;3581178;9938;261
9020;547004348;3896567;10099;70
9021;564350939;3587400;9898;261
9022;552645002;3588862;10069;81
9023;549072132;3618326;9948;261
9024;552412799;3608990;10049;70
9025;551893385;3584634;9909;250
9026;554386324;3594774;10029;70
9027;556649433;3615211;10079;241
9028;559208225;3682988;10129;80
9029;560895966;3597196;9978;230
9030;557426819;3621833;9918;70
9031;548061938;3595675;15860;311
9032;547266418;3570448;10049;70
9033;550641490;3583643;10059;250
9034;548944580;3606726;10290;70
9035;552282824;3593331;9989;250
9036;556824529;3593911;9999;71
9037;552795693;3597027;10059;240
9038;554179617;3618658;9989;71
9039;560919218;3593340;9999;231
9040;559767522;3851053;9999;80
9041;564626523;3579064;10149;231
9042;556019591;3600484;10059;60
9043;559902524;3655928;9979;231
9044;554415697;3713125;10069;70
9045;554364822;3596607;9998;240
9046;556814119;3620622;10079;80
9047;567004055;3953215;10249;250
9048;568015008;3612667;10069;60
9049;557744171;3602537;9999;220
9050;561176891;3623627;10129;70
9051;565424276;3611955;10018;250
9052;556516631;3657510;10019;90
9053;553923354;3591437;10449;231
9054;557025374;3734034;10109;80
9055;558564847;3589203;10449;220
9056;550754288;3625821;10049;80
9057;556002228;3674292;10059;231
9058;560717408;3581599;9939;90
9059;567075386;3614971;10139;260
9060;560482419;3726059;10159;71
9061;560347896;3935020;9989;241
9062;564321749;3655928;10029;61
9063;561249274;3613499;10039;240
9064;557731555;4141447;10059;80
9065;557149054;3620392;9988;220
9066;554200992;3589964;10109;70
9067;556454143;3663853;9988;251
9068;557207904;3625100;9979;80
9069;564858094;3721400;10049;240
9070;564418640;3614511;10098;80
9071;566570079;3693558;10089;251
9072;563230635;3606025;10088;90
9073;559691085;3629888;10028;240
9074;570953517;3931504;10179;60
9075;568698374;3620031;10039;231
9076;558181917;3641250;10329;70
9077;563600275;3666648;10159;241
9078;565938653;3782744;10069;90
9079;565186608;3620661;10079;240
9080;559300632;3626803;10119;70
9081;562259174;3634468;10119;241
9082;566721081;3591677;10059;60
9083;571833377;3658902;10169;260
9084;563786275;3664624;10099;80
9085;573539632;3702565;10089;261
9086;565809262;3676576;10089;70
9087;555667828;3594613;10209;220
9088;558580674;3613980;10019;70
9089;557791114;3641591;10019;231
9090;558029642;3636260;10069;80
9091;554156678;3648244;10159;240
9092;572652799;3637923;10049;90
9093;564183667;3634898;10079;211
9094;559161280;3595735;10069;70
9095;566547686;3644647;10098;230
9096;560540884;3649506;10309;70
9097;560685044;3746347;10299;221
9098;565166938;3641631;10199;70
9099;566066594;3620861;9999;231
9100;563569046;3611925;10009;70
9101;558582745;3615813;10109;250
9102;558336425;3630540;10169;60
9103;561336152;3625902;10099;231
9104;560811810;3628647;10219;70
9105;559861250;3623747;10149;240
9106;563275435;3621673;10159;70
9107;560075020;3706803;10330;230
9108;560091260;3611966;10099;80
9109;560900747;3616153;10009;230
9110;562009094;3607376;10009;71
9111;562326167;3612166;10059;240
9112;565295537;3837227;10270;81
9113;564336592;3604722;10049;250
9114;560921535;3626343;10319;80
9115;576072102;3681766;10189;241
9116;566409874;3634006;10079;80
9117;562824288;3674062;10189;231
9118;570668581;3703246;10209;70
9119;565222360;3663952;10079;230
9120;567617937;3631903;10039;80
9121;558637866;3613679;10089;231
9122;559074083;3635399;10170;70
9123;567011992;3632674;10089;240
9124;566380719;3618217;10048;60
9125;564304130;3695531;10230;250
9126;560372866;3625059;10309;80
9127;565668916;3630130;10059;251
9128;562770837;3635991;10239;70
9129;560740403;3614580;10239;240
9130;567760804;3622565;10199;60
9131;569127583;3757257;10249;251
9132;565716544;3694530;10359;81
9133;571583193;3648104;10319;230
9134;565809859;3752528;10199;80
9135;570030794;3818362;10369;260
9136;568707927;3646128;10069;70
9137;564720188;3619981;10049;240
9138;573422677;3661027;10169;70
9139;568057158;3652782;10099;260
9140;565313448;3622786;10049;70
9141;564875959;3695170;10109;220
9142;562160553;3623557;10290;70
9143;570317751;3653303;10069;231
9144;565140935;3626132;10159;60
9145;568920594;3621193;10069;220
9146;565517149;3634638;10089;60
9147;563209626;4021813;10139;241
9148;568069289;3651199;10240;70
9149;562679845;3630219;10068;240
9150;572528741;3648975;10069;80
9151;570498258;3700720;10119;261
9152;563279548;3614289;10059;71
9153;568244959;3667909;17293;300
9154;569687650;3626423;10048;70
9155;568195975;3624128;10099;230
9156;570321467;3622575;10159;90
9157;563546839;3636981;10139;230
9158;565894946;3618247;10149;70
9159;567652889;3681696;10229;251
9160;573072228;3647763;10119;60
9161;572086913;3653403;10640;240
9162;571919368;3679201;10078;70
9163;568800447;3645558;10169;231
9164;566537278;3627775;10269;80
9165;573133111;3838720;10260;250
9166;572461814;3649746;10149;60
9167;585282298;3666447;10189;231
9168;580707879;3740315;10169;70
9169;581641558;3867464;10319;250
9170;572055873;3740275;10330;80
9171;577786477;3719948;10299;250
